entity_id,entity_name,employee_count,turnover,entity_kind,size_estimate,size_confidence,size_employees,size_revenue_aud,industry,deduplicated_event_id,title,event_date,event_type,records_affected,vendor_organization_name,date_confidence,confidence_score,total_data_sources,source_members,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,entity_kind_group,sector_proxy,records_bucket
5134,Lynx,,,threat_actor,UNKNOWN,0.9,,,Other,9185af52-46ed-440f-b5c0-f05a0fda67f5,Australian automotive manufacturer hit by cyberattack,2025-01-01,Other,,,,0.5,1,1,UNKNOWN,2.8546875,1,unknown,unknown,other_or_unknown,other,unknown
5971,M&S Australia,70000.0,,organisation,HUGE,0.9,70000.0,22500000000.0,Retail,29e9b031-72b8-41db-8d41-a4737657d5e2,M&S Australia cyber incident (February 2025),2025-02-01,Other,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,retail,unknown
23279,Mackay Sugar,700.0,,organisation,LARGE,0.9,700.0,542500000.0,Other,662f9854-a4c0-486e-957f-d74ef263a44f,Mackay Sugar cyber attack flagged as broader risk to Australia's,2026-06-10,Ransomware,,,,0.5,8,8,LARGE,3.0,0,large,unknown,organisation,other,unknown
5991,Mackay Toyota,50.0,,organisation,MEDIUM,0.7,50.0,30000000.0,Other,2cbcc116-f121-435a-bbf6-a0469ac83544,Cyber Incident | Mackay Toyota,2022-03-01,Other,13000.0,,,0.5,2,2,MEDIUM,2.0,0,medium,unknown,organisation,other,10k-100k
10254,Macquarie Bank,15101.0,,unknown,HUGE,0.95,15101.0,15190000000.0,Finance,0c8b6662-8335-4fbb-8c54-d5d2ac71f6a0,Callback Scam Campaigns Impersonate Major Australian Banks,2025-07-01,Phishing,70000.0,,,0.65,1,1,HUGE,4.0,0,very_large,unknown,other_or_unknown,finance,10k-100k
18293,Manage My Health,,,organisation,UNKNOWN,0.4,,,Healthcare,34f04aa7-e2e5-4c5d-9c68-9bd7ede0f315,Executive summary: Inquiry into the cyber security breach affecting,2025-12-21,Data Breach,,,,0.5,2,2,UNKNOWN,2.8546875,1,unknown,unknown,organisation,health,unknown
9236,ManageMyHealth,,,organisation,SMALL,0.9,,,Other,b4a59aa6-f56d-4bb9-8335-ce12c6a70f56,The recent cyber security breach involving ManageMyHealth is very,2025-12-30,Data Breach,126000.0,,,0.5,3,3,SMALL,1.0,0,unknown,unknown,organisation,health,100k+
6843,Mango,15000.0,,organisation,HUGE,0.7,15000.0,5200000000.0,Retail,95932818-1c20-40ce-b0d4-fdb1801ccf6f,Mango warns Aussie customers after third-party data breach,2025-10-14,Data Breach,,MNG,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,retail,unknown
7917,Master Wealth Control Pty Ltd,10.0,,organisation,SMALL,0.7,10.0,3000000.0,Other,57d9bc41-b11f-4ccd-9fa5-1a3d5626ef3f,Grubisa companies interfered with Australians’ privacy by scraping data,2026-02-27,Data Breach,,,,0.9,1,1,SMALL,1.0,0,small,unknown,organisation,other,unknown
23521,Mastercom,18.0,,organisation,SMALL,0.9,18.0,12500000.0,Technology,995bc99b-b9b8-47e2-b724-a45a5c1efa68,Sydney communications firm customer and hardware data leak,2024-04-12,Data Breach,,,,0.5,3,3,SMALL,1.0,0,small,unknown,organisation,technology,unknown
22340,Mastercom INC,18.0,,organisation,SMALL,0.9,18.0,12500000.0,Technology,9a0cb72d-0fb9-4751-b890-a4d35c5b7442,Mastercom Ransomware Attack,2026-04-11,Ransomware,100.0,,,0.5,8,8,SMALL,1.0,0,small,unknown,organisation,technology,<1k
23520,Mastercom Pty Ltd,18.0,,organisation,SMALL,0.9,18.0,12500000.0,Technology,7c17558a-fec5-457c-8e02-b9023b72475c,Sydney-based communications solutions firm data leaked on dark web,2026-04-11,Data Breach,,,,0.65,1,1,SMALL,1.0,0,small,unknown,organisation,technology,unknown
22424,Mazda,49000.0,,organisation,HUGE,0.9,49000.0,50000000000.0,Other,c84bcd46-7199-4d3b-9d08-c612678cfdf9,"Mazda discloses cyber incident, employee and partner data possibly",2025-12-15,Data Breach,692.0,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,other,<1k
1705,MCG,500.0,,organisation,LARGE,0.9,500.0,148700000.0,Other,e800042b-f87a-402d-a361-d9f2ef51f03c,Security breach at MCG raises questions about AI screening,2025-04-03,Data Breach,,Evolv Express,,0.5,1,1,LARGE,3.0,0,large,unknown,organisation,other,unknown
286,MedFin,100.0,,organisation,MEDIUM,0.7,100.0,55000000.0,Financial,5a2f61c5-45da-44e9-bc40-45153d5af85d,MedFin Australia Cyber Attack,2020-06-01,Infrastructure Attack,12900000.0,,,0.65,1,1,MEDIUM,2.0,0,medium,unknown,organisation,finance,100k+
1288,Medibank,3600.0,,organisation,LARGE,1.0,3600.0,8500000000.0,Healthcare,21d1b49e-d2f2-4287-a48b-cfd463a94ea4,Australia sanctions Russian hacker over Medibank cyber attack,2022-06-01,Other,9700000.0,,,0.5,98,98,LARGE,3.0,0,very_large,unknown,organisation,health,100k+
1857,Medicare,,,government_body,HUGE,0.9,,,Government,8987fd76-be80-47f9-8812-6ce16345dc4a,Data Matching incident (2022-2023),2023-02-01,Data Breach,8000.0,,,0.5,4,4,HUGE,4.0,0,unknown,unknown,government_body,government,1k-10k
1857,Medicare,,,government_body,HUGE,0.9,,,Government,c46532a4-2836-4d27-b020-a368e72b08eb,Australian patients' medical records could be sold on dark web after,2026-06-23,Data Breach,,,,0.5,1,1,HUGE,4.0,0,unknown,unknown,government_body,government,unknown
2706,MediSecure,50.0,,organisation,MEDIUM,0.6,50.0,17500000.0,Healthcare,97d89918-0964-4bd8-bc2e-769eb515196c,MediSecure Ransomware Attack and Data Breach,2024-04-01,Ransomware,12900000.0,,,0.5,94,94,MEDIUM,2.0,0,medium,unknown,organisation,health,100k+
1291,Medlab Pathology,600.0,,organisation,LARGE,0.7,600.0,100000000.0,Healthcare,ec4cfe48-838d-41b3-987e-cd1e85116e29,Medlab Pathology Ransomware/Data Breach Incident,2022-02-01,Ransomware,223000.0,,,0.5,4,4,LARGE,3.0,0,large,unknown,organisation,health,100k+
22633,Melbourne International Film Festival,23.0,,organisation,MEDIUM,0.9,23.0,10000000.0,Other,00dd87f0-5bcb-455d-8bf5-b2292ae280e2,Hacked! Melbourne International Film Festival responding to cyber incidents,2026-05-29,Data Breach,340000.0,,,0.5,7,7,MEDIUM,2.0,0,small,unknown,organisation,other,100k+
122,Melbourne TAFE,,,organisation,LARGE,0.9,,,Education,4c0212b4-ea04-4c22-be2d-f2e0032624fe,Melbourne TAFE Data Breach,2018-09-01,Data Breach,90000.0,,,0.5,3,2,LARGE,3.0,0,unknown,unknown,organisation,education,10k-100k
122,Melbourne TAFE,,,organisation,LARGE,0.9,,,Education,c2fdb00e-f9d3-4133-bc18-e59cc61c5c37,TAFE data breach uncovered by SA Police,2021-12-01,Data Breach,2224.0,,,0.85,1,1,LARGE,3.0,0,unknown,unknown,organisation,education,1k-10k
4830,Meli,900.0,,organisation,LARGE,0.9,900.0,,,49ecd541-7f72-4d34-a4b1-95128f3a8414,Exclusive: Aussie not-for-profit community support service Meli confirms cyber attack,2024-08-21,Ransomware,419617.0,,,0.85,3,3,LARGE,3.0,0,large,unknown,organisation,other,100k+
2258,Meriton,,,organisation,LARGE,0.6,,,Other,d3300559-23e1-495e-9ef3-5cd0f3b5f6d4,"Private financial, health information exposed in Meriton data breach",2023-01-14,Data Breach,1889.0,,,0.5,1,1,LARGE,3.0,0,unknown,unknown,organisation,other,1k-10k
5372,Meta,80000.0,,organisation,HUGE,1.0,80000.0,314000000000.0,Technology,8988b819-8900-4e6b-a1d1-b74cda5f34e3,Landmark settlement of $50m from Meta for Australian users impacted by Cambridge Analytica incident,2013-11-02,Data Breach,311127.0,This is Your Digital Life,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
11849,"Meta Platforms, Inc.",78000.0,,organisation,HUGE,1.0,78000.0,315000000000.0,Technology,8988b819-8900-4e6b-a1d1-b74cda5f34e3,Landmark settlement of $50m from Meta for Australian users impacted by Cambridge Analytica incident,2013-11-02,Data Breach,311127.0,This is Your Digital Life,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
6165,Metricon Homes,750.0,,organisation,LARGE,0.9,750.0,500000000.0,Other,6c7ee984-3172-48b6-ba5e-2133da207f72,Exclusive: Australia’s largest home builder confirms ransomware attack,2025-07-21,Ransomware,98000.0,,,0.5,3,3,LARGE,3.0,0,large,unknown,organisation,other,10k-100k
6116,Metro South Health,16600.0,,organisation,HUGE,1.0,16600.0,3200000000.0,Financial,de63acd9-522a-480e-b8ef-25cf1fbcb273,Lender’s website down 10 days after major hack,2024-01-29,Infrastructure Attack,,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,finance,unknown
6116,Metro South Health,16600.0,,organisation,HUGE,1.0,16600.0,3200000000.0,Healthcare,84a14980-c187-4361-bb49-2fbbdb660359,Your privacy | Metro South Health,2025-07-01,Other,,Canopy Healthcare,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,health,unknown
5282,Micon Office National,15.0,,organisation,SMALL,0.8,15.0,10000000.0,Retail,ecfc3f15-39b0-434e-8a8f-8c277909a1cd,Exclusive: Wollongong-based Micon Office National confirms ransomware attack,2024-11-03,Ransomware,,,,0.85,1,1,SMALL,1.0,0,small,unknown,organisation,retail,unknown
6542,Micro-Star International,3237.0,,unknown,LARGE,1.0,3237.0,7500000000.0,Technology,0b9e6c30-8780-49a1-9839-8264e8ede268,MSI confirms cyber attack,2023-03-01,Ransomware,,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,other_or_unknown,technology,unknown
217,Microsoft,220000.0,,organisation,HUGE,1.0,220000.0,300000000000.0,Technology,73b7bd58-7432-4f44-aa06-7f50b352ef32,Australian corporations hit by massive Microsoft Server hack,2021-01-06,Vulnerability Exploit,7000.0,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,technology,1k-10k
217,Microsoft,220000.0,,organisation,HUGE,1.0,220000.0,300000000000.0,Technology,ced6fd5f-1dfd-4db3-ad5d-d154bfaa31bd,Hackers Post Images Showing Possible Microsoft Breach,2022-03-20,Data Breach,548000.0,,,0.5,3,3,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
217,Microsoft,220000.0,,organisation,HUGE,1.0,220000.0,300000000000.0,Technology,ca363e13-46cf-4172-b305-a8504efba960,Microsoft Zero-Day CVE-2026-20805 Exploitation,2026-01-01,Vulnerability Exploit,,,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,technology,unknown
5966,MKA Accountants,40.0,,organisation,MEDIUM,0.7,40.0,11500000.0,Other,3458189e-839f-48c6-8c5b-744d26edd614,MKA Accountants confirms Qilin ransomware attack and large data breach,2025-05-14,Ransomware,9000.0,,,0.65,2,2,MEDIUM,2.0,0,small,unknown,organisation,other,1k-10k
4922,MLC Australia,1300.0,,organisation,LARGE,0.9,1300.0,600000000.0,Financial,596781b4-ced0-4e92-8d0c-0b161c4b6fa7,Protecting your money | MLC Australia,2025-03-29,Phishing,20000.0,,,0.5,3,1,LARGE,3.0,0,very_large,unknown,organisation,finance,10k-100k
23422,MMJ Real Estate,110.0,,organisation,MEDIUM,0.4,110.0,,Other,8304817f-d04e-4c8a-9c36-59163d26c496,Cyber security incident update,2026-06-01,Other,17300.0,,,0.5,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,10k-100k
5135,MoneyGram,3500.0,,organisation,LARGE,0.7,3500.0,1570000000.0,Financial,05e6cb89-1197-48e3-b381-cffb494ea031,MoneyGram confirms data breach after major outage,2024-09-20,Data Breach,150000000.0,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,organisation,finance,100k+
958,Morningstar,11000.0,,organisation,HUGE,1.0,11000.0,3100000000.0,Other,4b7a1d78-106a-40c3-90ae-64a972f4dddf,Morningstar data breach reveals KPMG deal maker lists,2021-06-15,Data Breach,,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,other,unknown
330,Mosaic Brands,4000.0,,organisation,LARGE,0.9,4000.0,350000000.0,Retail,40845d24-dcbe-4507-9998-beeb538ec99a,'Whistleblower' accuses Noni B owner of mass privacy breach,2020-06-15,Data Breach,,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,organisation,retail,unknown
4133,MotorCycle Holdings,500.0,,organisation,LARGE,0.9,500.0,300000000.0,Other,85baecf7-fe2d-419c-9b98-d6a0fa79bcc9,MotorCycle Holdings cyber attack (April 2024),2024-04-08,Data Breach,,,,0.85,2,2,LARGE,3.0,0,large,unknown,organisation,other,unknown
19211,Mount Barker Co-operative,15.0,,organisation,SMALL,0.9,15.0,3000000.0,Other,052a103d-b0aa-4501-922a-52d66cc893f0,Qilin Ransomware Targets Mount Barker Co-operative,2026-02-11,Ransomware,,,,0.5,5,5,SMALL,1.0,0,small,unknown,organisation,other,unknown
2106,Mount Lilydale Mercy College,210.0,,organisation,LARGE,0.9,210.0,28000000.0,Education,44eb6ca8-c5ae-49b3-9063-4720cc5c0959,Mount Lilydale Mercy College caught up in data breach hack,2023-01-11,Data Breach,400.0,PNORS Technology Group,,0.85,2,2,LARGE,3.0,0,medium,unknown,organisation,education,<1k
4218,Mt Hira College,100.0,,organisation,MEDIUM,0.7,100.0,20000000.0,Education,0b507238-23f0-4733-b597-0644d5489ea1,Exclusive: Mt Hira College suffers alleged student email data breach,2024-04-27,Data Breach,750.0,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,education,<1k
5472,Muswellbrook Shire Council,200.0,,organisation,LARGE,0.9,200.0,60000000.0,Government,f015d9c2-3399-4edc-92ca-9ab67bd53545,Muswellbrook Shire Council Ransomware Attack,2024-12-04,Data Breach,,,,0.5,4,4,LARGE,3.0,0,medium,unknown,organisation,government,unknown
1779,MyDeal,160.0,,organisation,MEDIUM,0.7,160.0,10000000.0,Retail,9634e59b-4fb4-400a-bd4d-8c03e8002ab6,MyDeal data breach (October 2022),2022-10-01,Data Breach,2200000.0,,,0.5,8,8,MEDIUM,2.0,0,medium,unknown,organisation,retail,100k+
4930,Myelec Electrical Wholesalers,110.0,,organisation,MEDIUM,0.7,110.0,55000000.0,Other,f7818274-a92a-4200-8af9-d38b2fbed8eb,Exclusive: Lynx ransomware claims attack on Australian electrical wholesaler,2024-08-15,Ransomware,,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
2909,Médecins Sans Frontières (MSF),68000.0,,organisation,HUGE,1.0,68000.0,4000000000.0,,99658816-907e-4d5e-83ae-7b93c0e55ac6,Notification per privacy act sections 26WK & 26WL | 1Médecins,2023-04-01,Data Breach,,Pareto Phone,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,other,unknown
63,NAB,40000.0,,organisation,HUGE,1.0,40000.0,59000000000.0,Financial,09ca7d04-9b1a-48c9-9625-0045a212a1e7,NAB fired IT worker over data breach,2019-07-01,Data Breach,11500.0,,,0.5,3,3,HUGE,4.0,0,very_large,unknown,organisation,finance,10k-100k
63,NAB,40000.0,,organisation,HUGE,1.0,40000.0,59000000000.0,Financial,0bf475d9-37b7-4874-a164-f32ae3b1adec,Multiple Australian bank customers’ credentials compromised via infostealer malware,2021-01-01,Data Breach,31000.0,,,0.5,9,9,HUGE,4.0,0,very_large,unknown,organisation,finance,10k-100k
63,NAB,40000.0,,organisation,HUGE,1.0,40000.0,59000000000.0,Financial,091e79b8-74e5-4204-8cb8-682ae4be7f74,"Latest scams, fraud and phishing activity",2023-11-01,Phishing,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,finance,unknown
63,NAB,40000.0,,organisation,HUGE,1.0,40000.0,59000000000.0,Financial,ad025b3e-887d-4e1c-935e-7fadff47420f,"NAB, Vodafone and Microsoft listed in alleged Cisco data breach",2024-10-14,Data Breach,1300000.0,Cisco,,0.5,3,3,HUGE,4.0,0,very_large,unknown,organisation,finance,100k+
63,NAB,40000.0,,organisation,HUGE,1.0,40000.0,59000000000.0,Financial,a634f5c5-dc4e-4b17-9951-0dbbb51b8cf9,"Cybercriminals Trade Stolen Banking Info of 65,000 Australians",2025-04-01,Data Breach,65000.0,,,0.65,1,1,HUGE,4.0,0,very_large,unknown,organisation,finance,10k-100k
23218,NAMPA,,,organisation,UNKNOWN,0.4,,,Media,b615bf7a-6b07-4453-9763-a4382d70371c,data accessed in security breach,2020-07-15,Data Breach,900000.0,,,0.5,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,media,100k+
2825,National Disability Insurance Agency (NDIA),13690.0,,organisation,HUGE,1.0,13690.0,56000000000.0,Government,b79b5f11-ad26-42dd-a49c-e976cfa34ff5,National Disability Insurance Agency data breach (November 2023),2023-11-01,Data Breach,11000.0,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,government,10k-100k
3515,National Office of Cyber Security,55.0,,government_body,MEDIUM,0.9,55.0,20000000.0,Government,11da0eb3-4ce8-470d-83c6-5a63e65be2bf,Hacked! Lessons from a Cyber Attack,2023-04-01,Other,,,,0.5,1,1,MEDIUM,2.0,0,medium,unknown,government_body,government,unknown
5632,Natures Organics,88.0,,organisation,MEDIUM,0.9,88.0,55000000.0,Manufacturing,3d704b64-88ea-4eaf-8882-6bdf4b2a4be9,Exclusive: Natures Organics confirms Medusa ransomware attack,2025-01-30,Ransomware,140.0,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,industrial,<1k
1435,Nauru Police Force,100.0,,government_body,MEDIUM,0.9,100.0,5000000.0,Government,bce0194f-3bef-4755-98a4-27fbe13bd9f3,Leak of Nauru Police Force Files Related to Australian Offshore Processing,2022-05-01,Data Breach,285631.0,,,0.65,1,1,MEDIUM,2.0,0,medium,unknown,government_body,government,100k+
16048,Netstar Australia,55.0,,organisation,MEDIUM,0.6,55.0,30000000.0,Technology,2caf6df7-d148-450c-b665-f8dd59792ab0,Who's Hacked? Latest Data Breaches And Cyberattacks,2025-12-17,Data Breach,,,,0.5,1,1,MEDIUM,2.0,0,medium,unknown,organisation,technology,unknown
3189,Network Pacific Real Estate,125.0,,organisation,MEDIUM,0.6,125.0,55000000.0,Other,db43235f-9367-4076-be46-9b7852c5fcd9,Ransomware gang posts 30GB of data it claims belongs to Victorian real estate group,2023-10-01,Ransomware,,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
4878,New South Wales Hospital Network,,,organisation,UNKNOWN,0.4,,,Healthcare,025d7092-d4fa-4e61-81fd-970510947dee,Cyberattack on New South Wales Hospital Network,2024-08-01,Other,,,,0.5,2,2,UNKNOWN,2.8546875,1,unknown,unknown,organisation,health,unknown
1255,News Corp,5000.0,,organisation,HUGE,1.0,5000.0,1000000000.0,Media,631cacff-36e6-48a3-a25d-553b1c22254a,News Corp reports cyber data breach,2020-02-01,Data Breach,,,,0.5,3,3,HUGE,4.0,0,very_large,unknown,organisation,media,unknown
606,Nexia Australia,600.0,,organisation,LARGE,0.9,600.0,125000000.0,Other,086a7a85-7d93-4341-a1a3-cbe3293886a3,Ransomware Attack on Nexia Australia,2020-11-03,Ransomware,,,,0.65,1,1,LARGE,3.0,0,large,unknown,organisation,other,unknown
4464,NHS Dumfries and Galloway,4000.0,,organisation,LARGE,0.9,4000.0,,Government,a8862fc9-791a-41cf-b73f-15bd659a1ab6,Children's mental health records published after cyber attack,2024-05-01,Data Breach,,,,0.5,1,1,LARGE,3.0,0,very_large,unknown,organisation,government,unknown
5022,Nikpol,140.0,,organisation,MEDIUM,0.9,140.0,,Other,3ae2a482-178e-470f-854d-ecd265a13323,Nikpol RansomHub Data Leak,2024-09-18,Data Breach,,,,0.65,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
774,Nine Entertainment,5500.0,,organisation,HUGE,0.9,5500.0,2500000000.0,Media,adc51b29-8474-4782-84d0-7ca0c26a546b,"Nine Network under attack by cyber hackers, threatening news",2021-03-27,Infrastructure Attack,,,,0.5,9,9,HUGE,4.0,0,very_large,unknown,organisation,media,unknown
1692,Nine TV,4800.0,,unknown,LARGE,1.0,4800.0,2700000000.0,Media,adc51b29-8474-4782-84d0-7ca0c26a546b,"Nine Network under attack by cyber hackers, threatening news",2021-03-27,Infrastructure Attack,,,,0.5,9,9,LARGE,3.0,0,very_large,unknown,other_or_unknown,media,unknown
583,Nitro PDF,300.0,,organisation,LARGE,0.9,300.0,65000000.0,Technology,df84b24c-4958-405c-a5d4-5e2ebb3c7ccc,Nitro PDF Data Breach,2020-09-28,Data Breach,77200000.0,,,0.85,3,3,LARGE,3.0,0,large,unknown,organisation,technology,100k+
5269,Nokia,82500.0,,organisation,HUGE,1.0,82500.0,35000000000.0,Technology,d950485b-7e0f-4bc4-9b03-48acf117e578,Nokia source code allegedly stolen in third-party cyber attack,2024-11-01,Data Breach,,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,technology,unknown
4523,North Coast Petroleum,27.0,,organisation,MEDIUM,0.7,27.0,30000000.0,Other,7f39f3ad-01fb-45b5-9022-7194e6f4a320,Exclusive: Medusa claims hack of Aussie fuel distributor North Coast Petroleum,2024-06-01,Ransomware,71500.0,,,0.85,1,1,MEDIUM,2.0,0,small,unknown,organisation,other,10k-100k
3991,Northern Minerals,100.0,,organisation,MEDIUM,0.9,100.0,55000000.0,Mining,32c9cbc4-2d32-4d06-b544-3e03302270b3,Northern Minerals ransomware data leak (March 2024),2024-03-01,Ransomware,,,,0.5,7,7,MEDIUM,2.0,0,medium,unknown,organisation,industrial,unknown
3991,Northern Minerals,100.0,,organisation,MEDIUM,0.9,100.0,55000000.0,Mining,b2796038-6d8d-4e9f-ab9c-ae70d18ba2ab,Cybersecurity in mining: protecting infrastructure and digital assets,2025-01-01,Ransomware,,,,0.5,1,1,MEDIUM,2.0,0,medium,unknown,organisation,industrial,unknown
2131,Norton LifeLock,3750.0,,organisation,LARGE,0.9,3750.0,4200000000.0,Technology,1886ad1f-a27e-455a-bee2-175d46bec37d,Norton LifeLock hit by data breach via password managers,2022-12-01,Data Breach,6450.0,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,organisation,technology,1k-10k
5479,Novati,50.0,,organisation,MEDIUM,0.6,50.0,30000000.0,Other,62e41129-5667-4a8b-842d-548a8d364692,Novati Constructions ransomware attack (November 2024),2024-11-06,Ransomware,,,,0.5,6,6,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
5483,Novati Constructions,20.0,,organisation,MEDIUM,0.7,20.0,10000000.0,Other,62e41129-5667-4a8b-842d-548a8d364692,Novati Constructions ransomware attack (November 2024),2024-11-06,Ransomware,,,,0.5,6,6,MEDIUM,2.0,0,small,unknown,organisation,other,unknown
982,NSW Department of Education,,,organisation,HUGE,0.9,,,Government,faab406b-8fec-49cf-950a-5f3ef75bc4d1,NSW Education Dept downed by cyber attack,2021-07-07,Data Breach,,,,0.5,2,2,HUGE,4.0,0,unknown,unknown,organisation,government,unknown
994,NSW Government,460000.0,,government_body,HUGE,1.0,460000.0,238000000000.0,Government,8eb89166-3960-4e92-8b77-3ab54a64dc2e,"Sensitive business addresses among 500,000 published in COVID data breach",2022-02-15,Data Breach,500000.0,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,government_body,government,100k+
994,NSW Government,460000.0,,government_body,HUGE,1.0,460000.0,238000000000.0,Government,29b68226-573d-4cb2-896a-5466f70db71a,DDoS Attacks on Australian Government and University Targets by DieNet,2023-01-01,Denial of Service,7500.0,,,0.5,2,2,HUGE,4.0,0,very_large,unknown,government_body,government,1k-10k
994,NSW Government,460000.0,,government_body,HUGE,1.0,460000.0,238000000000.0,Government,97922245-6359-4477-9d7e-6214943309ff,NSW government disputes alleged data breach,2025-04-10,Data Breach,5600.0,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,government_body,government,1k-10k
691,NSW Health,175000.0,,organisation,HUGE,1.0,175000.0,30000000000.0,Healthcare,ac6c5fd0-1c98-4dca-9e16-aa8758ba8e83,Medical information leaked in NSW Health hack,2020-12-16,Other,,Accellion,,0.5,2,2,HUGE,4.0,0,very_large,unknown,organisation,health,unknown
691,NSW Health,175000.0,,organisation,HUGE,1.0,175000.0,30000000000.0,Healthcare,7ac3004e-c224-4065-8ac0-33024362f741,"NSW Health Data Breach Exposes Sensitive Staff Records, Raising",2025-08-21,Data Breach,600.0,,,0.5,30,1,HUGE,4.0,0,very_large,unknown,organisation,health,<1k
1968,NSW Health Pathology,5500.0,,organisation,HUGE,0.9,5500.0,,Healthcare,d2d1a5a2-2a77-49ef-8794-90d8ba4307bf,Privacy | NSW Health Pathology,2022-11-01,Data Breach,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,health,unknown
7014,NSW Reconstruction Authority,240.0,,organisation,LARGE,1.0,240.0,1400000000.0,Government,83e16566-3a89-4dc8-816d-e49b06574517,Statement relating to the NSW Reconstruction Authority data breach,2025-03-12,Data Breach,2031.0,,,0.5,3,3,LARGE,3.0,0,medium,unknown,organisation,government,1k-10k
650,NSW State Transit Authority,2000.0,,unknown,LARGE,0.8,2000.0,500000000.0,Government,375c269c-70ce-4702-9950-41446e1e0da6,Ransomware outed as cause of State Transit Authority outage,2020-06-11,Ransomware,,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,other_or_unknown,government,unknown
22267,NSW Treasury,1000.0,,organisation,LARGE,1.0,1000.0,500000000.0,Government,732bd12d-c226-4fdd-89a9-3d338f94a15d,NSW Treasury data breach (April 2026),2026-04-01,Data Breach,5600.0,,,0.5,18,18,LARGE,3.0,0,very_large,unknown,organisation,government,1k-10k
730,NT Health,7366.0,,organisation,HUGE,1.0,7366.0,1900000000.0,Government,658389a9-0024-472e-bc44-ad57930fb005,Thousands of identifiable NT patient health files sent to overseas-based software vendor in government data breach,2018-01-01,Data Breach,50000.0,Intersystems,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,government,10k-100k
730,NT Health,7366.0,,organisation,HUGE,1.0,7366.0,1900000000.0,Government,b7eb9cae-c633-4797-8f2b-a3467f0c66f8,NT Health data breach (February 2021),2021-02-12,Data Breach,3000.0,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,government,1k-10k
745,NurseryCam,10.0,,organisation,SMALL,0.9,10.0,2000000.0,Other,aabdd1ca-54c6-4fc1-8543-38b019c122f9,Parents alerted to NurseryCam security breach,2021-02-19,Data Breach,12000.0,,,0.5,1,1,SMALL,1.0,0,small,unknown,organisation,other,10k-100k
1695,O'Neil,,,unknown,UNKNOWN,0.4,,,Other,f82c0e12-a93c-4485-8328-bf8c4009d1e5,The Gentlemen ransomware group posts Melbourne heritage restoration and construction firm,2026-07-23,Ransomware,,,,0.65,1,1,UNKNOWN,2.8546875,1,unknown,unknown,other_or_unknown,other,unknown
23413,Ochre Medical Centre Tuggeranong,35.0,,organisation,MEDIUM,0.6,35.0,5500000.0,Healthcare,8fd5d2cd-6e8a-4a96-808d-bb3d4e4028cb,Ochre Medical Centre Tuggeranong patient data compromise via third,2026-06-15,Data Breach,25000.0,,,0.65,1,1,MEDIUM,2.0,0,small,unknown,organisation,health,10k-100k
11032,Odyssey Accountants,,,organisation,UNKNOWN,0.4,,,Other,a79010ae-3f6d-49d2-a2ef-ba83d6bf9333,Accounting Firm Hit by Ransomware: Lessons in Cybersecurity,2026-03-02,Ransomware,,,,0.5,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,other,unknown
6141,Office of the OMARA,50.0,,government_body,MEDIUM,0.7,50.0,10000000.0,Government,0840be79-7059-47b9-8fc9-555dc9d02307,Australian Office of the Migration Agents Registration Authority discloses accidental data breach,2025-05-05,Data Breach,,,,0.5,2,2,MEDIUM,2.0,0,medium,unknown,government_body,government,unknown
